transaction_date,client_id_x,amount_normalized,is_fraud
2016-09-09 07:45:00,608,-0.36284627243454814,0
2017-08-16 12:18:00,1267,0.7199472163949748,0
2014-05-05 14:44:00,456,-0.03609858083287693,0
2010-12-12 14:32:00,1475,-0.3509419922092121,0
2016-06-09 06:05:00,1694,-0.27356417074452793,0
2011-11-29 10:37:00,301,-0.4378680384379679,0
2011-05-14 10:30:00,98,0.12969332188873012,0
2013-01-11 18:58:00,20,-0.5122697898463181,0
2012-03-04 09:20:00,1903,0.46549322657841724,0
2016-02-16 10:51:00,1967,-2.262570991727756,0
2017-10-05 14:43:00,530,-0.3359376390085282,0
2016-08-27 10:32:00,1422,-0.21193471999461114,0
2013-07-19 18:22:00,1428,-0.5149978540646243,0
2016-09-06 09:01:00,1066,-0.4804010396597414,0
2014-11-26 21:20:00,847,-0.07057139231874578,0
2012-04-29 20:33:00,397,-1.7293584399679132,0
2010-08-16 06:16:00,1774,-0.5087977081139284,0
2017-05-04 04:50:00,27,0.057895631779672205,0
2012-06-27 08:04:00,1765,0.7134990646062512,0
2010-02-26 07:55:00,98,-0.4863531797724094,0
2011-01-21 06:15:00,1028,0.16503415380769648,0
2018-07-03 08:16:00,509,0.564323553032509,0
2017-03-07 16:59:00,75,-0.2743081882586114,0
2019-04-18 14:01:00,1885,-0.0791275937307061,0
2017-12-18 09:47:00,1888,-1.369749974827554,0
2016-11-17 09:38:00,1776,0.16825822970205828,0
2016-08-24 10:31:00,1008,-0.1309608138785234,0
2018-03-18 11:07:00,647,1.0610792466022605,1
2013-08-12 18:59:00,1495,0.5855280521838889,0
2017-05-14 01:19:00,1376,-0.08855181557576378,0
2013-09-19 18:40:00,34,0.176194416518949,0
2019-01-12 20:22:00,764,0.2546882642547584,0
2011-02-03 07:25:00,997,-0.5125177956843459,0
2015-09-14 02:36:00,78,-0.09189989438913956,0
2015-08-22 15:12:00,476,0.7493359082012732,0
2016-08-28 08:11:00,576,-0.483997124311145,0
2017-04-27 14:55:00,456,-0.2991087720613948,0
2010-02-20 11:34:00,779,-0.357018135240894,0
2010-09-19 15:11:00,1844,0.6514976050992927,0
2011-08-22 08:31:00,80,-0.47333287327594814,0
2018-12-26 08:37:00,520,-0.1566294181144042,0
2012-08-02 12:38:00,1077,-0.04577080851596238,0
2017-01-05 09:09:00,530,-0.4872212002055068,0
2011-01-01 11:19:00,827,-0.35391806226554606,0
2015-07-26 13:05:00,1129,-0.39657506640633355,0
2013-06-30 14:47:00,845,-0.383926768666914,0
2017-03-29 06:02:00,1621,7.733800321660147,0
2015-11-15 16:53:00,1901,-0.02208625098430428,0
2019-04-04 16:12:00,865,-0.2991087720613948,0
2016-09-08 12:30:00,517,-0.09227190314618125,0
2010-08-09 18:59:00,1077,-0.14323710286090116,0
2012-02-21 14:37:00,1471,0.371747019803896,0
2018-12-01 13:19:00,584,-0.12203260370952139,0
2012-02-26 16:52:00,1461,1.0014338425565663,0
2013-02-15 09:20:00,1177,-0.38826687083240113,0
2016-03-20 15:41:00,1659,-0.12947277885035632,0
2016-10-05 15:19:00,598,0.6018964374937259,0
2016-01-03 11:59:00,345,-0.5084256993568866,0
2012-03-08 12:46:00,652,-0.12141258911445175,0
2017-10-30 11:31:00,1989,-0.4281958107548824,0
2016-02-15 07:26:00,795,-0.4781689871174909,0
2017-09-23 11:58:00,1941,-0.44394418146964987,0
2015-04-06 08:03:00,557,-0.3423857907972518,0
2015-04-27 14:53:00,1981,0.016850665586065655,0
2014-10-14 19:41:00,1772,0.13812552038167647,0
2017-02-07 06:12:00,1779,-0.3239093558641782,0
2015-06-20 07:43:00,1147,-0.28013632545226547,0
2011-05-29 13:01:00,190,-0.43712402092388436,0
2012-12-10 06:37:00,1456,0.9615049026340852,0
2019-05-29 03:38:00,395,0.5181944671593319,0
2016-08-31 14:23:00,819,0.1678862209450165,0
2011-06-08 08:56:00,1116,-0.25694777959666304,0
2018-07-11 08:16:00,127,1.7201547611612293,0
2010-02-24 14:57:00,1944,0.5262546568952366,0
2011-12-15 17:32:00,811,0.7437557768456469,0
2019-02-12 08:46:00,1127,-0.19730237555096894,0
2018-10-20 07:37:00,197,0.2605164014484125,0
2010-08-24 05:35:00,1540,0.067071847786702,0
2016-10-31 09:47:00,1888,-1.1961458882080702,0
2019-08-12 17:03:00,1988,-0.21652282799812608,0
2010-05-16 09:39:00,1517,-0.4630406309977931,0
2013-06-18 11:12:00,1237,-0.38553880661409495,0
2012-02-01 11:10:00,1579,0.2663445386420666,0
2010-12-04 10:59:00,1962,-0.5188419445540557,0
2018-10-03 19:42:00,847,-0.22929512865655954,0
2016-05-18 10:59:00,940,0.06508780108247937,0
2017-01-18 09:18:00,247,-0.45671648212808325,0
2015-04-21 08:17:00,319,0.4064678371277927,0
2014-11-20 21:34:00,1594,0.38315528835317636,0
2017-03-17 12:01:00,1654,-1.1961458882080702,1
2011-03-24 21:06:00,1888,-0.2986127603853391,0
2010-05-11 06:47:00,585,-0.3449898520965441,0
2012-12-13 15:53:00,1604,0.06111970767403402,0
2018-02-25 12:29:00,1699,2.6783253163817653,0
2017-08-25 00:32:00,316,0.2637404773427743,0
2017-08-12 13:08:00,1078,-0.39508703137816653,0
2010-01-31 16:51:00,50,-0.15253732178694493,0
2011-02-20 14:27:00,1009,-0.4074873232795582,0
2018-03-21 07:13:00,1020,-0.4760609374942543,1
2015-09-18 18:18:00,721,-0.42509573777953447,0
2010-11-17 13:44:00,868,4.960103029156851,0
2017-11-10 12:36:00,696,-0.5145018423885686,0
2018-06-02 17:08:00,1192,-0.03275050201950113,0
2016-08-18 20:47:00,688,0.17917048657528292,0
2010-07-31 22:30:00,1243,-0.07664753535042773,0
2019-07-30 12:14:00,145,-0.36607034832891,0
2018-10-17 11:13:00,996,-0.31832922450855194,0
2017-10-21 17:48:00,696,-0.007081897783620316,0
2017-02-05 13:44:00,433,-0.3792146577443851,0
2015-07-10 09:39:00,1250,-0.49131329653296607,0
2013-09-13 11:01:00,154,0.7134990646062512,0
2012-09-19 07:27:00,660,0.09348446953666634,0
2011-09-14 15:33:00,602,-0.4807730484167832,0
2014-02-28 18:23:00,456,0.0962125337549725,0
2019-04-14 21:10:00,1595,1.3145412130667067,0
2013-10-26 13:29:00,303,-0.1656816312024201,0
2012-06-22 19:40:00,729,0.15548592904362482,0
2015-05-18 23:11:00,1895,-0.38268673947677484,0
2013-10-03 15:42:00,564,-0.03051844947725063,0
2014-09-26 20:04:00,1559,0.49103782789528416,1
2017-01-09 03:32:00,702,1.2612199578907224,0
2016-03-09 16:50:00,398,0.2174873885505833,0
2012-08-06 07:25:00,285,0.46549322657841724,0
2011-04-05 02:14:00,212,-0.4894532527477573,0
2017-05-26 06:35:00,254,-0.5230580438005288,0
2013-01-24 15:34:00,659,-1.617755812855388,0
2015-08-17 13:45:00,236,2.1214282070902644,0
2011-07-09 14:17:00,1988,-0.06362722885396649,0
2010-01-29 10:42:00,1385,0.17520239316683767,0
2010-06-17 08:44:00,203,-0.44208413768444105,1
2018-07-15 15:15:00,908,0.5216665488917217,0
2012-08-01 22:46:00,368,-0.5247940846667237,0
2017-02-26 16:33:00,1433,-0.025930341473735734,0
2018-01-17 12:30:00,208,0.3042894318603252,0
2012-01-12 12:20:00,1114,-1.444151726235904,0
2017-06-01 11:43:00,1077,-0.5052016234625248,0
2018-10-31 09:00:00,1050,0.11456496576903226,1
2018-06-25 13:42:00,1837,-0.03622258375189082,0
2015-12-15 15:52:00,1291,0.3279739893919833,0
2012-10-30 06:03:00,1826,-0.41715955096264373,1
2015-07-18 23:12:00,949,0.09819658045919522,1
2011-08-12 16:10:00,1356,-0.33382958938529156,0
2010-04-10 14:31:00,845,0.2647325006948857,0
2012-08-03 14:13:00,1851,1.7819082148301597,0
2014-04-14 23:38:00,672,-0.41294345171617064,0
2011-08-08 18:37:00,416,-0.43265991583938335,0
2018-02-03 15:39:00,1604,-1.4813526019400791,0
2014-01-11 18:32:00,1452,-0.3101450318536334,0
2014-05-27 10:16:00,63,-0.5136338219554711,0
2017-03-28 23:08:00,523,0.940672412239747,0
2019-03-30 22:15:00,802,-0.1589854735756686,0
2017-06-16 14:59:00,658,-0.3358136360895142,0
2018-07-02 20:14:00,546,-0.23797533298753373,0
2011-08-23 13:48:00,750,-1.444151726235904,0
2011-04-03 09:52:00,142,-0.3820667248817053,0
2016-07-03 18:48:00,408,0.060127684321922704,0
2016-02-02 09:02:00,1931,-0.023202277255429487,0
2018-12-20 14:31:00,1198,-0.07094340107578753,0
2013-07-05 10:10:00,1633,0.09646053959300037,0
2016-06-19 08:56:00,1098,0.35389059946589196,0
2019-08-09 04:52:00,526,-0.26240390803327535,0
2012-07-02 13:20:00,1226,-0.009685959082912582,0
2015-08-18 10:35:00,1052,0.407583863398918,0
2019-08-21 12:40:00,655,-0.18924218581506436,0
2011-04-23 08:21:00,1540,-0.049490896086379944,0
2015-10-04 16:51:00,1479,0.13068534524084144,0
2018-09-08 09:52:00,1692,-0.2232189856248776,0
2013-12-18 09:36:00,1718,0.6687340108422272,0
2014-08-27 06:05:00,1910,-0.19097822668125922,0
2017-05-11 18:37:00,1034,0.6098326243106166,0
2014-02-25 15:21:00,278,-0.2991087720613948,0
2011-08-25 22:16:00,1811,0.3462024184870291,0
2011-02-23 09:53:00,1569,0.016726662667051764,1
2012-09-03 14:55:00,1561,-1.5309537695456459,0
2013-06-27 12:39:00,720,-0.12203260370952139,0
2017-07-16 15:15:00,124,-0.49366935199423057,0
2016-09-22 21:32:00,1416,10.150121201565334,0
2016-05-10 08:42:00,1293,-0.1661776428784758,0
2016-05-22 14:03:00,1138,0.31185360992017414,0
2013-11-14 19:15:00,21,-0.48746920604353466,0
2014-11-16 07:16:00,321,-0.4657686952160992,0
2012-12-01 06:27:00,1131,1.7675238762245455,0
2017-08-09 23:04:00,260,-1.7293584399679132,0
2014-01-30 11:29:00,282,-0.39930313062463973,0
2018-07-01 16:01:00,1817,0.6216129016169387,0
2016-12-31 11:47:00,1936,-0.19420230257562102,0
2013-11-11 08:32:00,4,-1.2333467639122453,1
2011-06-10 14:06:00,1712,4.286891181830296,0
2015-09-05 15:36:00,1752,-0.039322656727238746,0
2010-05-10 19:18:00,1096,-0.3762385876880512,0
2014-12-27 13:55:00,1585,0.002714332818479114,0
2014-08-15 18:01:00,909,-0.3123770843958839,0
2010-06-16 10:12:00,674,-0.475068914142143,0
2016-12-28 22:05:00,1606,0.2321197329942255,0
2014-07-21 19:25:00,1482,0.5954482857050023,0
2013-06-04 08:12:00,1225,-0.30778897639236896,0
2015-05-03 11:34:00,145,-0.38690283872324804,0
2017-04-12 13:06:00,122,0.8117093764652734,0
2013-01-17 18:34:00,73,0.29102111952583615,0
2012-11-17 08:04:00,1576,0.19095076388160506,0
2015-09-07 13:26:00,491,0.36629089136728366,0
2015-07-12 20:44:00,811,-0.4647766718639878,1
2015-07-19 14:53:00,918,-0.06945536604762056,0
2011-05-14 17:31:00,1674,-0.21553080464601476,0
2010-11-16 14:53:00,1229,-0.2667440101987625,0
2014-11-18 21:13:00,1897,0.34793845935322393,0
2018-06-10 10:33:00,1642,-0.022458259741346045,0
2012-12-20 08:24:00,954,0.06781586530078552,0
2011-02-14 11:48:00,973,-0.40017115105773715,0
2012-08-18 12:27:00,1262,-0.5131378102794155,1
2017-07-12 09:28:00,938,-0.5112777664942068,0
2016-03-12 15:04:00,1076,-0.12810874674120326,0
2014-12-27 10:01:00,847,-0.388390873751415,0
2017-04-07 08:35:00,1381,0.35761068703630944,0
2010-01-05 18:38:00,554,1.1042322624191034,0
2011-05-10 18:10:00,1207,0.9615049026340852,0
2010-05-29 15:29:00,1662,1.365010401105371,0
2012-09-12 07:58:00,138,0.2174873885505833,0
2014-02-20 16:17:00,1084,3.0358257318988877,0
2014-08-24 15:51:00,1575,-0.5219420175294036,0
2010-06-28 09:54:00,1283,0.5283627065184731,0
2016-02-23 12:57:00,1193,0.21909942649776426,0
2012-12-15 14:37:00,1169,-0.002865798537147185,0
2018-06-10 09:53:00,1776,-1.2333467639122453,0
2010-06-19 18:22:00,837,-0.35168600972329556,0
2010-05-10 15:03:00,20,0.09286445494159679,0
2015-10-07 12:44:00,1725,0.2959812362863927,0
2010-02-17 12:55:00,303,0.7735164774089871,0
2014-12-12 19:30:00,334,0.025282864079012007,0
2011-07-14 12:26:00,1256,0.4548289755432204,0
2012-06-27 15:03:00,1916,0.4902938103812007,0
2016-01-23 11:12:00,940,-0.40252720651900153,0
2013-08-28 15:18:00,514,-0.41257144295912884,0
2013-05-01 08:16:00,236,-0.35999420529722803,0
2017-06-14 15:25:00,987,6.079601382014495,0
2017-05-09 15:39:00,1520,0.027390913702248616,0
2018-07-31 09:58:00,1888,-0.18205001651225716,0
2012-10-30 14:46:00,1103,0.4233322341136854,0
2019-01-13 06:54:00,357,1.705522416717587,0
2011-01-17 23:57:00,81,0.3896034401419,0
2015-08-08 17:00:00,1694,0.9052075774017667,0
2018-07-19 15:26:00,1385,1.209510740661919,0
2015-01-27 03:12:00,220,-0.33544162733247246,0
2015-07-11 06:54:00,678,0.2174873885505833,0
2010-01-28 06:10:00,17,0.49562593589879916,0
2018-09-27 07:32:00,1479,-0.48883323815268775,0
2011-09-21 15:48:00,1723,-0.27926830501916805,0
2017-07-31 09:13:00,849,-1.7541590237706965,0
2018-02-23 16:30:00,1538,-0.20784262366715192,0
2012-04-12 10:40:00,19,-0.4455562194168307,0
2016-02-03 20:11:00,236,0.9336042458559538,0
2011-05-19 06:39:00,1088,0.10166866219158482,0
2013-05-29 08:31:00,1559,-0.5157418715787078,0
2013-04-17 21:20:00,17,-0.5162378832547634,0
2019-06-21 15:47:00,1222,0.2174873885505833,0
2010-11-07 15:11:00,1128,-0.3927309759169021,0
2013-04-11 22:34:00,1816,0.22641559871958533,0
2010-08-17 00:10:00,1556,0.22120747612100078,0
2017-04-30 18:12:00,416,-0.2157788104840426,0
2014-06-08 09:17:00,1433,-0.2986127603853391,0
2013-12-05 19:35:00,1416,-0.07106740399480152,0
2018-09-10 12:14:00,1543,0.8832590607363036,0
2010-10-13 14:18:00,1941,0.21922342941677816,0
2016-02-25 14:03:00,178,-0.4605605726175147,0
2016-12-02 12:13:00,884,-1.5433540614470378,0
2018-03-23 19:37:00,885,-0.49800945415971765,1
2017-03-13 12:37:00,831,-0.4760609374942543,0
2013-05-14 07:00:00,150,-0.4853611564202981,0
2015-01-12 12:49:00,47,0.24327999570547804,0
2013-08-03 13:50:00,0,0.13576946492041198,0
2014-11-10 06:05:00,211,-0.4931733403181749,0
2015-06-16 12:13:00,997,0.9748972178875882,0
2012-08-02 15:34:00,1963,-0.22011891264952968,1
2018-02-27 12:18:00,261,0.2174873885505833,0
2017-07-27 05:13:00,1378,0.2174873885505833,0
2015-07-21 01:40:00,1293,-0.42720378740277104,0
2014-04-11 12:41:00,1668,-0.05854310917439584,0
2017-12-10 16:23:00,96,0.7724004511378617,0
2013-04-06 12:12:00,1298,-0.45820451715625027,0
2018-03-10 17:47:00,408,-1.4937528938414708,0
2011-01-06 08:10:00,1296,-0.44989632158231785,0
2014-04-18 12:57:00,1797,0.5198065051065128,0
2019-05-23 07:52:00,98,-0.1881261595439391,0
2014-04-01 19:09:00,1429,-0.23512326585021365,0
2015-03-11 08:19:00,57,-0.2527316803501899,0
2016-04-15 17:34:00,1467,-0.15650541519539027,0
2015-03-31 16:06:00,1604,-1.282947931517812,0
2016-07-26 10:45:00,1898,-0.4295598428640354,0
2013-08-10 09:37:00,1581,-0.4040152415471685,0
2013-11-02 15:59:00,1937,3.452847548542691,0
2018-03-20 11:16:00,1352,-0.27666424371987586,0
2016-12-19 20:48:00,1194,-0.11186436435038019,0
2013-10-07 05:17:00,1541,-0.4763089433322822,0
2016-05-18 07:10:00,152,1.4766130282178962,0
2016-05-17 14:16:00,77,0.7134990646062512,0
2013-05-04 05:43:00,1759,-0.49652141913155057,1
2016-09-06 10:50:00,1207,0.2915171312018917,0
2015-04-17 19:45:00,128,-1.4689523100386874,0
2016-05-05 15:13:00,1717,-0.20672659739602667,0
2012-01-21 15:16:00,1121,-0.35949819362117236,0
2012-09-13 16:37:00,557,0.639221316116915,0
2017-10-25 15:13:00,1877,0.05665560258953301,0
2017-11-09 18:55:00,721,-0.032998507857529,0
2016-07-02 19:46:00,462,4.883593228125265,0
2017-02-25 14:51:00,208,-1.7665593156720882,1
2010-10-22 19:29:00,1559,-0.03275050201950113,1
2017-05-22 10:25:00,1098,-0.03051844947725063,0
2014-01-18 06:59:00,1429,0.049959444962781506,0
2019-10-12 10:11:00,1783,0.009162484607202835,0
2016-10-10 15:13:00,1896,-0.3239093558641782,0
2018-01-05 16:29:00,724,-0.39793909851548664,0
2014-10-25 15:26:00,457,-0.07305145069902415,0
2015-11-17 17:15:00,1523,-0.2842284217797248,0
2019-01-18 14:40:00,1770,0.46549322657841724,0
2011-10-25 09:35:00,1331,-0.3890108883464846,0
2010-06-09 18:36:00,1823,-0.2905525706494345,0
2017-03-30 09:28:00,39,0.15846199909995887,0
2013-06-12 16:11:00,1686,-0.4401000909802184,0
2017-04-18 13:22:00,1295,0.21599935352241634,0
2015-08-14 18:45:00,123,-0.1773379055897283,1
2014-07-02 09:34:00,1253,0.42196820200453233,0
2012-06-13 07:30:00,1376,-1.2953482234192037,0
2015-06-23 23:07:00,1910,-0.20102246312138647,0
2016-02-15 14:59:00,542,2.1017117429670518,0
2011-11-18 00:06:00,1635,-0.14398112037498464,0
2019-06-24 00:33:00,1563,-0.024566309364582654,0
2014-06-17 08:35:00,1207,-0.1428650941038594,0
2017-04-21 09:09:00,1323,0.46549322657841724,0
2010-03-30 11:19:00,623,0.9561727771164866,0
2010-08-04 17:21:00,577,1.1744179145809803,0
2014-09-05 22:14:00,671,0.5504352261029503,0
2010-12-03 13:02:00,447,-0.40339522695209895,0
2011-02-06 05:08:00,1456,-0.02915441736809755,0
2011-12-24 18:41:00,793,0.09336046661765245,0
2016-11-30 14:57:00,704,-0.24826757526568882,0
2017-09-13 13:50:00,1421,-1.3077485153205954,0
2017-07-16 07:03:00,552,-1.3821502667289456,1
2013-04-10 08:39:00,1274,1.31590524517586,0
2013-08-16 23:48:00,828,-0.09934006952997451,0
2011-12-04 19:35:00,1881,-0.5086737051949145,0
2015-07-01 12:10:00,598,-0.020102204280081564,0
2016-09-18 07:47:00,208,-0.03510655748076553,0
2011-10-10 09:23:00,1288,0.7101509857928755,0
2013-02-17 08:51:00,1998,-1.1837455963066785,0
2019-09-14 17:34:00,1799,-0.10554021548067036,0
2010-02-18 16:18:00,1977,-0.5203299795822227,0
2017-05-28 09:24:00,621,0.580939944180374,0
2014-05-29 16:01:00,1407,-0.36210225492046466,0
2016-01-08 15:35:00,1857,-0.21999490973051578,0
2012-06-07 00:18:00,1684,-0.14633717583624908,1
2012-04-12 13:09:00,789,-0.4144314867443376,0
2018-05-27 09:44:00,248,-0.05544303619904792,0
2016-10-13 17:33:00,1123,-0.255459744568496,0
2015-12-19 14:17:00,1983,-0.13889700069541405,0
2010-08-12 13:36:00,631,0.14482167800842796,0
2013-01-01 06:28:00,1189,0.7134990646062512,0
2014-12-20 16:52:00,1843,0.20942719881467872,0
2014-11-27 10:58:00,1942,-0.46589269813511314,0
2016-07-07 08:51:00,157,-0.39260697299788816,0
2016-12-29 11:07:00,1443,-0.33234155435712454,0
2018-07-26 05:51:00,1075,-0.22383900021994718,0
2016-03-07 13:42:00,678,-0.08111164043492873,0
2015-10-02 15:49:00,366,-0.38963090294155417,1
2014-02-10 12:34:00,1765,0.23261574467028118,0
2010-10-01 14:46:00,1006,-0.4909412877759244,0
2015-07-29 15:52:00,643,2.048638493629095,0
2011-08-23 16:34:00,1147,0.10005662424440395,0
2016-08-24 09:17:00,465,-0.49007326734282697,0
2019-01-11 11:21:00,1717,-0.34486584917753016,0
2011-03-16 07:56:00,477,0.5284867094374871,0
2014-10-08 15:51:00,230,-0.41505150133940716,0
2011-09-25 10:20:00,1168,0.22914366293789148,0
2015-01-15 13:15:00,571,0.1287012985366188,1
2015-08-01 06:57:00,494,1.5019096236967355,0
2018-05-27 18:19:00,1135,-0.11434442273065848,0
2018-02-16 09:57:00,1699,-0.27294415614945833,0
2010-09-15 07:59:00,1198,0.4034917670714588,0
2012-08-20 08:15:00,87,0.27539675173008255,1
2019-07-18 20:08:00,1103,-0.2741841853395975,0
2015-11-29 15:02:00,1937,-0.39521103429718046,0
2018-12-17 06:01:00,1330,-0.4275757961598127,0
2018-07-30 22:19:00,757,-0.504953617624497,0
2010-08-25 13:03:00,1737,-0.29142059108253193,0
2014-07-08 12:16:00,1475,-0.451136350772457,0
2012-05-01 23:38:00,949,0.02689490202619296,0
2015-12-02 11:24:00,1919,-0.2120587229136251,0
2019-07-09 09:59:00,1954,-0.44406818438866374,1
2016-03-26 11:08:00,973,-0.40971937582180873,1
2014-08-14 21:24:00,757,-0.21255473458968074,0
2014-06-04 10:46:00,1520,0.9329842312608843,0
2019-02-07 12:50:00,1692,-1.3821502667289456,0
2014-02-14 14:56:00,114,0.44069264277563386,0
2010-06-11 09:31:00,142,-0.14844522545948569,0
2012-02-20 13:57:00,1102,0.9438964881341089,0
2012-04-30 19:40:00,729,0.42829235087424217,0
2012-04-12 10:55:00,1291,-0.04291874137864233,0
2015-08-15 19:33:00,98,0.027762922459290382,0
2012-12-29 09:46:00,1581,-0.3861588212091645,0
2013-11-07 08:01:00,1294,-0.08011961708281742,1
2015-10-07 16:54:00,1296,-0.17039374212494898,0
2018-06-27 08:56:00,1293,0.00879047585016107,0
2015-03-27 20:58:00,1140,-0.044778785163851066,0
2011-10-04 10:05:00,386,-0.32874546970572094,0
2010-09-23 15:22:00,1453,0.2174873885505833,0
2018-11-13 13:22:00,157,0.9008674752362797,0
2019-05-02 14:07:00,1651,0.9615049026340852,0
2015-05-30 14:57:00,1452,0.3466984301630848,0
2014-01-14 15:04:00,511,3.838372623756959,0
2018-10-05 08:30:00,1963,-0.23239520163190747,0
2019-02-18 10:13:00,1039,-0.500365509620982,0
2019-01-27 16:47:00,1181,-0.5169819007688469,0
2018-09-04 09:59:00,250,0.46549322657841724,0
2018-03-20 13:56:00,1048,-1.444151726235904,0
2015-04-24 08:43:00,1945,-0.03051844947725063,0
2016-03-25 07:41:00,477,0.19553887188511998,0
2010-10-02 19:23:00,1684,-0.20920665577630498,0
2017-02-19 14:51:00,451,0.10960484900847552,0
2017-10-06 12:29:00,1141,-0.5085497022759006,0
2012-04-03 10:49:00,1497,-0.05085492819553302,0
2015-03-29 14:23:00,1274,-0.08582375135745761,0
2014-11-27 05:31:00,1456,0.0456193427972944,0
2010-10-30 12:29:00,53,-1.1589450125038951,0
2014-05-21 09:21:00,733,0.7134990646062512,0
2012-03-19 05:16:00,994,-0.4387360588710653,0
2012-01-29 16:03:00,1303,-0.2254510381671281,0
2017-03-30 12:33:00,1534,-0.14100505031865065,0
2018-08-15 11:48:00,750,-0.15712542979045988,1
2018-08-16 20:47:00,69,0.25741632847306456,0
2016-10-09 07:24:00,197,-0.4353879800576895,0
2016-11-05 12:04:00,1303,8.400068005521923,0
2011-09-18 08:19:00,1786,-0.4941653636702862,0
2010-07-27 19:07:00,931,0.6638978970006845,0
2015-06-23 08:10:00,1727,-0.37487455557889804,0
2016-08-24 11:40:00,1034,0.10997685776551727,0
2016-06-17 11:43:00,1525,-0.03721460710400214,0
2018-12-09 11:39:00,338,-0.22284697686783586,0
2010-02-23 12:16:00,598,0.21054322508580395,0
2016-01-06 17:58:00,1180,0.4852096907016301,0
2015-12-20 15:15:00,997,0.8626745761799933,0
2017-06-23 21:22:00,1529,0.2873010319554185,0
2014-09-01 15:06:00,410,-0.4497723186633039,0
2016-12-25 06:00:00,64,2.2756878383435772,0
2013-11-05 17:33:00,1638,-0.006461883188550766,0
2015-12-08 08:49:00,1827,0.45309293467702555,0
2013-10-18 11:33:00,460,-0.3766105964450929,0
2015-07-28 17:04:00,1568,0.22926766585690547,0
2014-03-02 11:21:00,315,2.2957763112238316,0
2013-05-20 08:10:00,1379,0.2647325006948857,0
2016-01-15 09:43:00,247,0.655589701426752,1
2012-01-04 16:27:00,970,-0.30840899098743857,0
2014-09-29 09:45:00,1398,1.3828668214433748,0
2015-11-15 10:17:00,758,-0.3810747015295939,0
2013-11-13 07:20:00,254,-0.5218180146103897,0
2018-02-21 12:49:00,565,-0.36805439503313264,0
2015-07-21 08:00:00,32,-1.1837455963066785,0
