days_since_start,amount_normalized,predicted_amount
2673,-0.2991087720613948,-0.14371697324306162
50,-0.357018135240894,-0.16437244071515383
261,0.6514976050992927,0.6085598384585137
598,-0.47333287327594814,-0.46370642229793974
3281,-0.1566294181144042,-0.1403004123515289
944,-0.04577080851596238,-0.28164579993627337
2561,-0.4872212002055068,-0.40021319777313635
365,-0.35391806226554606,-0.3471811743685641
2032,-0.39657506640633355,-0.39855430666843333
1276,-0.383926768666914,-0.4171263312340996
2643,7.733800321660147,3.8464912633305843
2144,-0.02208625098430428,-0.017919587914011253
3380,-0.2991087720613948,-0.3015035392757675
2442,-0.09227190314618125,-0.10918466948430797
220,-0.14323710286090116,-0.24193466554706028
781,0.371747019803896,0.3519979402110658
3256,-0.12203260370952139,-0.12539589642094512
786,1.0014338425565663,0.7656995599358012
1141,-0.38826687083240113,-0.42039086955787563
2270,-0.12947277885035632,-0.1188832285765434
2469,0.6018964374937259,0.5609232188979995
2193,-0.5084256993568866,-0.4299313355638694
797,-0.12141258911445175,-0.1167012587450399
2859,-0.4281958107548824,-0.4105868760472203
2236,-0.4781689871174909,-0.4608869167375227
2822,-0.44394418146964987,-0.4105868760472203
1921,-0.3423857907972518,-0.33181484261554356
1942,0.016850665586065655,0.016941802723848348
1747,0.13812552038167647,0.19386071945131406
2593,-0.3239093558641782,-0.30761572109721774
1996,-0.28013632545226547,-0.2656318999588664
513,-0.43712402092388436,-0.44824955181268994
1073,0.9615049026340852,0.6899232730086515
3434,0.5181944671593319,0.5016151473954258
2434,0.1678862209450165,0.20440192401138768
523,-0.25694777959666304,-0.2622278624549636
3113,1.7201547611612293,1.480048018094017
54,0.5262546568952366,0.4959044522808255
713,0.7437557768456469,0.8028697781386519
3329,-0.19730237555096894,-0.2046118592602413
3214,0.2605164014484125,0.23187338853877737
234,0.067071847786702,0.06415602664731523
2495,-1.1961458882080702,-1.156120005089064
3510,-0.21652282799812608,-0.23462690925625124
135,-0.4630406309977931,-0.44028067700213014
1264,-0.38553880661409495,-0.4171263312340996
761,0.2663445386420666,0.21498475283049762
337,-0.5188419445540557,-0.4996241651571784
3197,-0.22929512865655954,-0.13841560425554394
2329,0.06508780108247937,0.04795974476428674
2574,-0.45671648212808325,-0.45890090341342465
1936,0.4064678371277927,0.42092137148949804
1784,0.38315528835317636,0.4356265228342761
2632,-1.1961458882080702,-1.057342084185568
447,-0.2986127603853391,-0.8666743267991273
129,-0.3449898520965441,-0.31337557425833706
1077,0.06111970767403402,0.033756012358306206
2977,2.6783253163817653,4.536750229870812
2792,0.2637404773427743,0.224390998523636
2780,-0.39508703137816653,-0.40101424276277037
30,-0.15253732178694493,-0.07153714741493472
415,-0.4074873232795582,-0.4155795295261569
3001,-0.4760609374942543,-0.4354515719543719
2086,-0.42509573777953447,-0.40268508059209396
320,4.960103029156851,4.43955064902202
2870,-0.5145018423885686,-0.4610291314750402
3074,-0.03275050201950113,-0.02839889424069858
2421,0.17917048657528292,0.2529275825649379
211,-0.07664753535042773,-0.07676311398458574
3497,-0.36607034832891,-0.35011697170384193
3211,-0.31832922450855194,-0.359999634783321
2850,-0.007081897783620316,-0.26841503234665043
2592,-0.3792146577443851,-0.39855430666843333
2016,-0.49131329653296607,-0.45308218575954096
1351,0.7134990646062512,0.5475098085346501
992,0.09348446953666634,0.0891506031664274
621,-0.4807730484167832,-0.46370642229793974
1519,0.0962125337549725,-0.07680153325643821
3390,1.3145412130667067,1.6855487320774523
1394,-0.1656816312024201,-0.15286451871164508
903,0.15548592904362482,0.16950483966176083
1963,-0.38268673947677484,-0.39855430666843333
1371,-0.03051844947725063,-0.0279130761733548
1729,0.49103782789528416,0.46970509431975
2564,1.2612199578907224,1.1793468054676899
2259,0.2174873885505833,0.24971288640210595
948,0.46549322657841724,0.3867494813814466
458,-0.4894532527477573,-0.46101379001922815
2701,-0.5230580438005288,-0.4610291314750402
1119,-1.617755812855388,-1.6263243881649998
2054,2.1214282070902644,2.268660950250945
554,-0.06362722885396649,-0.13513200299974845
28,0.17520239316683767,0.15229351253066153
167,-0.44208413768444105,-0.4123591882310469
3117,0.5216665488917217,0.4821527599038106
943,-0.5247940846667237,-0.48505017584665916
2613,-0.025930341473735734,-0.017919587914011253
2938,0.3042894318603252,0.23437631870798079
741,-1.444151726235904,-1.581570174572974
2708,-0.5052016234625248,-0.2776795553138998
3225,0.11456496576903226,0.08141493574479597
3097,-0.03622258375189082,-0.05318335528370542
2174,0.3279739893919833,0.35390006942708013
1032,-0.41715955096264373,-0.42039937308545844
2024,0.09819658045919522,0.09602219641172931
588,-0.33382958938529156,-0.3326500195913908
99,0.2647325006948857,-0.11226326346756915
945,1.7819082148301597,1.5689445731217597
1564,-0.41294345171617064,-0.31922142124994857
584,-0.43265991583938335,-0.42227539849644774
2955,-1.4813526019400791,-0.6957014579905435
1471,-0.3101450318536334,-0.3056743777984781
1607,-0.5136338219554711,-0.5025228602337362
2643,0.940672412239747,1.029053575499032
3375,-0.1589854735756686,-0.14314351676893922
2723,-0.3358136360895142,-0.3267244354080536
3104,-0.23797533298753373,-0.26086705332714194
599,-1.444151726235904,-1.4167371932984236
457,-0.3820667248817053,-0.40371532777965236
2375,0.060127684321922704,0.04795974476428674
2223,-0.023202277255429487,-0.017919587914011253
3275,-0.07094340107578753,-0.07528305541223375
1281,0.09646053959300037,0.035460848640318884
2361,0.35389059946589196,0.3757866171756549
3506,-0.26240390803327535,-0.2872019944258328
913,-0.009685959082912582,-0.03199191775881001
2055,0.407583863398918,0.4396825262765034
3519,-0.18924218581506436,-0.1995135011498406
477,-0.049490896086379944,0.009968293070842885
2102,0.13068534524084144,0.14913621850839276
3172,-0.2232189856248776,-0.2257836598533582
1447,0.6687340108422272,0.5423855168297187
1698,-0.19097822668125922,-0.1711972828415855
2687,0.6098326243106166,0.48165953947960305
1516,-0.2991087720613948,-0.2844833707811491
601,0.3462024184870291,0.3705309736493676
418,0.016726662667051764,0.008305048335937405
976,-1.5309537695456459,-1.8324181591709348
1273,-0.12203260370952139,-0.12358441871505917
2753,-0.49366935199423057,-0.45201789984871227
2456,10.150121201565334,5.776128749562163
2321,-0.1661776428784758,-0.1608904872265082
2333,0.31185360992017414,0.288949238098897
1413,-0.48746920604353466,-0.4773991629619588
1780,-0.4657686952160992,-0.4582233385754754
1064,1.7675238762245455,1.9553830382215935
2777,-1.7293584399679132,-1.0681298769858194
1490,-0.39930313062463973,-0.41688221531061204
3103,0.6216129016169387,0.6502989750813208
2556,-0.19420230257562102,-0.16549855673976616
1410,-1.2333467639122453,-0.9899947675756825
525,4.286891181830296,8.144737253149549
2073,-0.039322656727238746,-0.04532339920417607
129,-0.3762385876880512,-0.38011503831122684
1821,0.002714332818479114,0.02645832558017165
1687,-0.3123770843958839,-0.2929316182085832
166,-0.475068914142143,-0.482293860798575
2553,0.2321197329942255,0.24139000449738401
1662,0.5954482857050023,0.5747339319694009
1250,-0.30778897639236896,-0.3095034361488627
1948,-0.38690283872324804,-0.39855430666843333
2658,0.8117093764652734,0.8225305951445036
1112,0.29102111952583615,0.23485751698776502
1051,0.19095076388160506,0.2644252531296808
2075,0.36629089136728366,0.35635238538678965
2018,-0.4647766718639878,0.14913621850839276
2025,-0.06945536604762056,-0.06944932778784257
498,-0.21553080464601476,-0.19156793908994654
319,-0.2667440101987625,-0.2762102244793855
1782,0.34793845935322393,0.41919020347468594
3082,-0.022458259741346045,-0.033557150339131044
1084,0.06781586530078552,0.05829132665275574
409,-0.40017115105773715,-0.4162741920201852
960,-0.5131378102794155,-0.48505017584665916
2749,-0.5112777664942068,-0.4610291314750402
2262,-0.12810874674120326,-0.1188832285765434
1821,-0.388390873751415,-0.22526568395951138
2653,0.35761068703630944,0.3889935521911986
4,1.1042322624191034,0.9177583627394973
494,0.9615049026340852,0.7953190115209837
148,1.365010401105371,2.1902063199425066
985,0.2174873885505833,0.2247660173435215
1511,3.0358257318988877,3.156296290854741
1696,-0.5219420175294036,-0.5005383748035682
178,0.5283627065184731,0.6351451926438966
2244,0.21909942649776426,0.24971288640210595
1079,-0.002865798537147185,-0.029617912455367483
3082,-1.2333467639122453,-0.46188832192695145
169,-0.35168600972329556,-0.3410442460376601
129,0.09286445494159679,-0.1711375888797688
2105,0.2959812362863927,-0.6082628400328332
47,0.7735164774089871,0.41215429925419267
1806,0.025282864079012007,0.039449230199072614
559,0.4548289755432204,0.4687955032146827
908,0.4902938103812007,0.45294287251429255
2213,-0.40252720651900153,-0.1866719530448973
1335,-0.41257144295912884,-0.41985942101489515
1216,-0.35999420529722803,0.8273905484684949
2721,6.079601382014495,3.762578617476977
2685,0.027390913702248616,-0.03450831416874945
3133,-0.18205001651225716,-1.1175837122685564
1033,0.4233322341136854,0.41108285599521804
3298,1.705522416717587,2.113008896091945
381,0.3896034401419,0.4426935199416891
2045,0.9052075774017667,0.2695150063100317
3121,1.209510740661919,0.6872316459146225
1851,-0.33544162733247246,-0.3224535223510068
2016,0.2174873885505833,0.23460453283780153
26,0.49562593589879916,0.3192694060527949
3191,-0.48883323815268775,-0.17780269057221998
628,-0.27926830501916805,-0.274512388751269
2768,-1.7541590237706965,-1.0681298769858194
2975,-0.20784262366715192,-0.21538393531595496
832,-0.4455562194168307,-0.42747450923383484
2224,0.9336042458559538,1.0125605066110122
502,0.10166866219158482,0.07250924785122694
1244,-0.5157418715787078,-0.03364230533593024
1202,-0.5162378832547634,-0.03364230533593024
3458,0.2174873885505833,0.20756818642073122
310,-0.3927309759169021,-0.40523060941968636
1196,0.22641559871958533,0.23485751698776502
227,0.22120747612100078,0.23080151184687514
2676,-0.2157788104840426,-0.3045717642285615
1619,-0.2986127603853391,-0.1415580614571951
1434,-0.07106740399480152,2.3546341766451895
3174,0.8832590607363036,0.31631643182340413
285,0.21922342941677816,-0.11839909447315641
2246,-0.4605605726175147,-0.46475429747256203
2527,-1.5433540614470378,-1.156120005089064
3003,-0.49800945415971765,-0.4354515719543719
2628,-0.4760609374942543,-0.483722569906333
1229,-0.4853611564202981,-0.47768933179745143
1837,0.24327999570547804,0.19808300145823604
1310,0.13576946492041198,0.13914273024904925
1773,-0.4931733403181749,-0.45796723186609434
1992,0.9748972178875882,0.23460453283780153
944,-0.22011891264952968,-0.2369239471163835
2979,0.2174873885505833,0.20451939079310003
2763,0.2174873885505833,0.224390998523636
2026,-0.42720378740277104,-0.2752196192195628
1561,-0.05854310917439584,-0.030732723392023025
2900,0.7724004511378617,0.8371863937585688
1191,-0.45820451715625027,-0.4738101511695795
2990,-1.4937528938414708,-0.9860628591722478
370,-0.44989632158231785,-0.42578002190445235
1568,0.5198065051065128,0.5497154642797583
3429,-0.1881261595439391,-0.1785743612124604
1551,-0.23512326585021365,-0.24602714588596852
1895,-0.2527316803501899,-0.26028682387468566
2296,-0.15650541519539027,-0.1349852784876582
1915,-1.282947931517812,-0.8498517785160941
2398,-0.4295598428640354,-0.4172926511423797
1317,-0.4040152415471685,-0.41820052991019213
1401,3.452847548542691,1.5090640625920688
3000,-0.27666424371987586,-0.25205737504660664
2544,-0.11186436435038019,-0.10918466948430797
1374,-0.4763089433322822,-0.47549899214976793
2329,1.4766130282178962,0.7376143189387765
2328,0.7134990646062512,0.723750299024802
1218,-0.49652141913155057,-0.47768933179745143
2440,0.2915171312018917,0.5182307259104214
1932,-1.4689523100386874,-1.2564545192000847
2316,-0.20672659739602667,-0.1898746721480936
750,-0.35949819362117236,-0.33966849600547416
986,0.639221316116915,0.16582432093663974
2854,0.05665560258953301,0.03474898375270751
2869,-0.032998507857529,-0.23381627712087805
2374,4.883593228125265,3.446744113878907
2612,-1.7665593156720882,-0.9128860708466746
294,-0.03275050201950113,-0.026556342301922206
2698,-0.03051844947725063,0.16983422046036142
1478,0.049959444962781506,-0.11975536036467457
3571,0.009162484607202835,-0.018459394539719558
2474,-0.3239093558641782,-0.017919587914011253
2926,-0.39793909851548664,-0.39695429554349093
1758,-0.07305145069902415,-0.06335867072081289
2146,-0.2842284217797248,-0.2656318999588664
3304,0.46549322657841724,0.05266508750364818
662,-0.3890108883464846,-0.40640796005836394
159,-0.2905525706494345,-0.27710311281053723
2645,0.15846199909995887,0.2324671692585659
1258,-0.4401000909802184,-0.4329937696721834
2664,0.21599935352241634,0.26945524974456203
2051,-0.1773379055897283,-0.1686613877879175
1643,0.42196820200453233,0.5395371672146054
894,-1.2953482234192037,-0.8431947306416581
1999,-0.20102246312138647,-0.17336935155111377
2236,2.1017117429670518,1.7165414868382012
685,-0.14398112037498464,-0.14522372690164226
3460,-0.024566309364582654,-0.03839651874832308
1628,-0.1428650941038594,0.3575466614815835
2667,0.46549322657841724,0.45703916699159364
88,0.9561727771164866,1.0386313966423824
215,1.1744179145809803,1.0400428420216132
1708,0.5504352261029503,0.23723881877279002
336,-0.40339522695209895,-0.40523060941968636
400,-0.02915441736809755,0.37914752665997936
722,0.09336046661765245,0.08908327775193485
2525,-0.24826757526568882,-0.23135634102654107
2812,-1.3077485153205954,-1.026245436631881
2753,-1.3821502667289456,-0.9068885630385476
1195,1.31590524517586,1.329280214185132
1323,-0.09934006952997451,-0.11785518955248374
702,-0.5086737051949145,-0.500801515795856
2007,-0.020102204280081564,0.23460453283780153
2452,-0.03510655748076553,-0.45886396473340324
647,0.7101509857928755,1.2045477350090799
1143,-1.1837455963066785,-1.623678007226588
3543,-0.10554021548067036,-0.136626800987904
48,-0.5203299795822227,-0.5469385289283057
2704,0.580939944180374,0.5802039872851296
1609,-0.36210225492046466,-0.34260296250976624
2198,-0.21999490973051578,-0.21007437907732607
887,-0.14633717583624908,-0.15235713808664658
832,-0.4144314867443376,-0.41326596190045406
3068,-0.05544303619904792,-0.05318335528370542
2477,-0.255459744568496,-0.253347373662561
2178,-0.13889700069541405,-0.12761541373901653
223,0.14482167800842796,0.1433025939615961
1095,0.7134990646062512,0.8385911063960212
1814,0.20942719881467872,-0.12152475667198684
1791,-0.46589269813511314,-0.4582233385754754
2379,-0.39260697299788816,-0.39855430666843333
2554,-0.33234155435712454,-0.3242644993137166
3127,-0.22383900021994718,-0.22736954386316977
2257,-0.08111164043492873,0.07249505905873625
2100,-0.38963090294155417,-0.39855430666843333
1501,0.23261574467028118,0.44969374303495824
273,-0.4909412877759244,-0.46252907165926216
2035,2.048638493629095,2.3126134601401844
599,0.10005662424440395,-0.1167012587450399
2427,-0.49007326734282697,-0.42815918153064086
3297,-0.34486584917753016,-0.30987088468978596
439,0.5284867094374871,0.5738823675403566
1741,-0.41505150133940716,-0.4090168322371911
632,0.22914366293789148,0.22339515424965978
1840,0.1287012985366188,0.16092726743674643
2038,1.5019096236967355,1.8187303762507723
3068,-0.11434442273065848,-0.12484850492647767
2968,-0.27294415614945833,0.772516959953489
257,0.4034917670714588,0.19050786975702885
962,0.27539675173008255,0.2247660173435215
3485,-0.2741841853395975,0.05666315416270231
2158,-0.39521103429718046,0.9343093129488022
3271,-0.4275757961598127,-0.43744606654656726
3132,-0.504953617624497,-0.498507925577368
236,-0.29142059108253193,-0.2762102244793855
1649,-0.451136350772457,-0.40466179811109737
851,0.02689490202619296,0.03851541823986799
2161,-0.2120587229136251,-0.1898746721480936
3476,-0.44406818438866374,-0.4248659698628984
2276,-0.40971937582180873,-0.39855430666843333
1686,-0.21255473458968074,-0.3406184770795983
1615,0.9329842312608843,0.42618640632907345
3324,-1.3821502667289456,-0.9482609642825954
1505,0.44069264277563386,0.41889231264082727
161,-0.14844522545948569,-0.3162758762265764
780,0.9438964881341089,0.7485976845420125
850,0.42829235087424217,0.24472095522363405
832,-0.04291874137864233,0.14219729984859836
2052,0.027762922459290382,-0.1188832285765434
1093,-0.3861588212091645,-0.41636647667731286
1406,-0.08011961708281742,-0.08845078685493091
2105,-0.17039374212494898,-0.29319214082512085
3099,0.00879047585016107,-0.2028800638517146
1911,-0.044778785163851066,-0.05226284941630078
641,-0.32874546970572094,-0.30398417571051417
265,0.2174873885505833,0.23080151184687514
3238,0.9008674752362797,0.22999051361809736
3408,0.9615049026340852,0.39503459649155215
1975,0.3466984301630848,0.016941802723848348
1474,3.838372623756959,3.0038448395552364
3199,-0.23239520163190747,-0.25828996293082734
3335,-0.500365509620982,-0.4975033161700708
3313,-0.5169819007688469,-0.5221879438859232
3168,0.46549322657841724,0.40011634900633714
3000,-1.444151726235904,-1.3942256327143527
1939,-0.03051844947725063,-0.017919587914011253
2275,0.19553887188511998,0.3757866171756549
274,-0.20920665577630498,-0.17923971230843672
2606,0.10960484900847552,0.1082484423266842
2835,-0.5085497022759006,-0.4610291314750402
823,-0.05085492819553302,-0.1167012587450399
1913,-0.08582375135745761,0.5513449055559739
1790,0.0456193427972944,0.41919020347468594
302,-1.1589450125038951,-2.088148445950108
1601,0.7134990646062512,0.6697187829638214
807,-0.4387360588710653,-0.42227539849644774
758,-0.2254510381671281,-0.2297905359313792
2645,-0.14100505031865065,-0.1359911707389178
3148,-0.15712542979045988,-0.9480674526036351
3149,0.25741632847306456,-0.12484850492647767
2473,-0.4353879800576895,-0.10918466948430797
2500,8.400068005521923,5.740473208168726
625,-0.4941653636702862,-0.46370642229793974
207,0.6638978970006845,0.6796604421587167
1999,-0.37487455557889804,-0.39855430666843333
2427,0.10997685776551727,0.3757866171756549
2359,-0.03721460710400214,-0.04532339920417607
3264,-0.22284697686783586,-0.21683279988769263
53,0.21054322508580395,0.18711030603499856
2196,0.4852096907016301,0.6776287947728903
2179,0.8626745761799933,0.3701711850485123
2730,0.2873010319554185,0.224390998523636
1704,-0.4497723186633039,-0.4326640421508181
2549,2.2756878383435772,0.885687594717259
1404,-0.006461883188550766,-0.029813246985545633
2167,0.45309293467702555,0.3959911131025741
1386,-0.3766105964450929,-0.420100700722383
2034,0.22926766585690547,0.23460453283780153
1521,2.2957763112238316,0.48839784106882306
1235,0.2647325006948857,0.23485751698776502
2205,0.655589701426752,0.09852760427635361
733,-0.30840899098743857,0.881705141862182
1732,1.3828668214433748,0.23500190134791535
2144,-0.3810747015295939,-0.39855430666843333
1412,-0.5218180146103897,-0.4864103945882867
2973,-0.36805439503313264,-0.34060767015162463
2027,-1.1837455963066785,-1.2564545192000847
1305,0.32598994268776066,-0.07811984785601835
2377,-0.3270094288395261,-0.3242644993137166
1686,-0.5096657285470259,-0.4417849417868304
3320,1.2534077739928455,1.1073390546522603
2495,-0.28261638383254384,-0.10918466948430797
2547,-0.5199579708251809,-0.4629274990872336
1338,4.619591013544636,3.8366905673663907
542,-0.5158658744977217,-0.46791282018203223
1754,-0.026054344392749628,0.004587839561213015
3247,-0.49056927901888264,-0.5454334543706791
3331,-0.37487455557889804,-0.8817166806549392
1470,0.6855984078281199,0.225658854292356
751,-0.5135098190364573,-0.43422853751578105
1964,0.4604091068988467,0.43799361715516677
987,-0.28038433129029333,-0.18938325152852079
2550,-0.4887092352336739,-0.4460454726495581
313,-0.3514380038852678,-0.3384911453667966
1214,-0.3773546139591764,-0.42039086955787563
2561,-0.4445641960647194,-0.4114392570832423
3277,-0.48647718269142337,-0.513176178477996
997,-0.17212978299114384,-0.18467528776532452
406,-0.23115517244176828,-0.6342070748299948
3401,-0.49714143372662023,-0.4817154074716305
3145,0.32586593976874667,0.3145610581107985
0,-1.7293584399679132,-1.5412602797477348
1406,-0.47556492581819865,0.5911643752167117
2097,-0.26029585841003877,2.4948032488702725
3322,0.3962995977686516,0.42810115188761555
2147,-0.510781754818151,-0.4620934173858689
164,-0.42844381659291025,-0.440862836997083
1948,-0.020102204280081564,-0.017919587914011253
1573,0.12684125475140998,0.15140819646454504
1598,0.5664316026557457,0.5412771340800622
1662,-0.25893182630088574,-0.26378302754278504
661,-0.29340463778675463,-0.31600124137489194
2466,-0.39074692921267945,-0.39855430666843333
3184,-0.5241740700716542,-0.6720347839396761
1437,-0.5120217840082902,-0.4864103945882867
3085,0.5008340584973835,0.45970328125268484
3079,-0.1990384164171638,-0.21168873502756141
820,1.0257384146832942,0.8826855100736573
1419,0.5485751823177417,0.5911643752167117
2136,0.06645183319163245,0.06998965119411195
2807,-0.001501766427994017,-0.255807309756898
2836,0.5992923761944338,0.5472525205735879
3472,-0.49019727026184085,-0.45063859425021985
2088,0.30590146980750604,0.009274044724872277
2667,-0.4141834809063097,-0.3784865060827002
1387,1.705522416717587,0.7075126754234332
2035,-0.5073096730857615,-0.39855430666843333
1875,0.1950428602090643,0.0472653138623722
1007,-0.44989632158231785,-0.4187404819807554
3281,-0.16282956406510007,-0.12255279200353478
2482,0.2546882642547584,-0.29319214082512085
3304,-0.3101450318536334,-0.3444404373005535
2398,0.4034917670714588,0.43869355834832724
1464,0.18859470842034068,0.20759484708356338
2850,-0.3314735339240271,-0.3267244354080536
2748,-0.4351399742196617,-0.2776795553138998
974,-0.44543221649781684,-0.28164579993627337
2168,-0.1242646562517719,-0.10918466948430797
2707,-0.24553951104738267,-0.23381627712087805
85,0.11828505333944973,0.058928071955043244
2664,-0.43439595670557823,-0.37682761497799716
2098,0.5964403090571136,-0.12186346908530347
1766,-1.7293584399679132,-0.8125809882917804
2039,0.37211902856093776,0.23460453283780153
782,-0.33953372365993173,0.2796314286958643
3353,-0.2728201532304444,-0.284906508270558
558,-0.5071856701667474,-0.24023682981894376
1570,0.46549322657841724,-0.01025437803091328
1666,0.7134990646062512,0.037727297737502614
2003,-0.5218180146103897,-0.4620934173858689
696,-1.4937528938414708,-1.7993429612818845
91,0.6142967293951176,0.1077758866545821
3262,0.4218441990855185,0.5378260172719799
121,-0.4269557815647432,-0.4027288338285101
113,-0.21664683091714002,-0.199698417683946
964,0.49661795925091046,1.3569931109636864
517,0.7843047313631977,8.140627873948542
1486,-0.4718448382477812,0.4782264612936244
2759,-0.4210036414520752,0.0628580895294155
2247,0.7686803635674443,0.9236208447656737
1203,-1.6425563966581713,-0.6328699860707436
1508,0.016850665586065655,0.014912743875177601
3549,-0.5033415796773161,-0.44882477727411935
2597,1.33934179686949,0.5834153190059601
3412,0.14878977141687333,0.3505149132979455
994,3.9879201440877425,1.9491126079902756
209,-0.4916853052900078,-0.46252907165926216
2155,-0.006213877350522893,0.5345635019502409
2788,-0.46862076235341926,-0.2680918360532034
3269,-0.0019977781040497623,0.967350589391256
2657,1.3951431104257528,1.451593301562337
380,-0.3679303921141187,-0.3471811743685641
3014,-0.5159898774167355,-0.4713855921970927
3441,-0.315229151533204,-0.1114589693302209
317,0.05628359383249125,-0.13461750462056077
2140,0.46549322657841724,0.4074973448337721
650,0.01920672104733005,0.010002884064053913
1961,0.07438802000852314,0.23460453283780153
2822,-0.08805580389970812,-0.11350898851597103
3081,0.2174873885505833,0.24474533488335068
206,-1.7045578561651298,-1.3915701192783967
2580,-1.2209464720108536,-1.156120005089064
127,-0.03051844947725063,0.04409886358809655
2494,-0.14013702988555324,-0.1686613877879175
2185,-0.4920573140470496,-0.45308218575954096
3136,-0.4975134424836619,-0.48949669395104006
3130,0.1331654036211198,-0.13637605915538198
824,4.248450276935982,1.512239313580539
1746,-0.10504420380461471,0.5242945203296412
3053,-0.03051844947725063,-0.02839889424069858
515,-0.3377976827937369,-0.40441450920580174
2146,-0.21329875210376423,-0.1898746721480936
580,-0.3380456886317647,-0.33966849600547416
2714,0.01561063639592647,0.012945763684608725
2549,0.10588476143805804,0.24089618866304074
3227,0.49401389795161815,-0.033686584722510356
1343,-0.49478537826535574,-0.47549899214976793
2053,0.7134990646062512,0.6902227954232378
3418,-0.183786057378452,0.7043678038801291
548,-0.4020311948429459,0.09323437304495723
3381,-0.406247294089419,0.21858952381461122
1176,0.25059616792729916,-0.0838490770185938
1409,0.01226255758255076,0.38330916673907
